,2018-04-12,2018-04-11,2018-04-10,2018-04-09,2018-04-04,2018-04-03,2018-04-02,2018-03-30,2018-03-29,2018-03-28,2018-03-27,2018-03-26,2018-03-23,2018-03-22,2018-03-21,2018-03-20,2018-03-19,2018-03-16,2018-03-15,2018-03-14
300078.XSHE,9161419688.0,8749398167.0,8676688487.0,8644373074.0,8507032567.0,8717082754.0,8862502114.0,8886738674.0,8361613207.0,8321218940.0,8175799580.0,7432545073.0,7165942913.0,7957670540.0,8070774487.0,8393928620.0,8183878433.0,8086932193.0,8078853340.0,8167720727.0
300503.XSHE,3513782626.0,3561951364.0,3544204987.0,3536599397.0,3564486560.0,3676035215.0,3736879936.0,3397163578.0,3283079727.0,3207023826.0,3227305399.0,3156319892.0,3138573515.0,3485895463.0,3513782626.0,3610120101.0,3445332315.0,3419980348.0,3397163578.0,3468149086.0
603856.XSHG,3575997460.0,3609528600.0,3570080200.0,3499073080.0,3441872900.0,3491183400.0,3428065960.0,3433983220.0,3433983220.0,3268299940.0,3270272360.0,3199265240.0,3112478760.0,3457652260.0,3420176280.0,3477376460.0,3428065960.0,3295913820.0,3293941400.0,3435955640.0
002526.XSHE,3787665801.0,3787665801.0,3719808596.0,3608769534.0,3670457902.0,3787665801.0,3769159291.0,3781496965.0,3732146270.0,3676626739.0,3639613718.0,3491561634.0,3443404614.0,3652468465.0,3670915276.0,3646319528.0,3578681223.0,3609425907.0,3535638666.0,3590979097.0
603828.XSHG,2711162644.0,2727673988.0,2724371719.0,2727673988.0,2688046763.0,2737580794.0,2800323900.0,2770603481.0,2747487600.0,2727673988.0,2734278525.0,2688046763.0,2671535419.0,2952228263.0,3031482713.0,2876276081.0,2853160200.0,2846555663.0,2793719363.0,2813532975.0
300332.XSHE,4995798200.0,5084691406.0,5164695292.0,5200252574.0,5200252574.0,5235809857.0,5315813743.0,5209141895.0,5058023444.0,5111359368.0,4924683635.0,4782454504.0,4693561298.0,5120248689.0,5146916651.0,5182473933.0,5200252574.0,5191363254.0,5253588498.0,5218031216.0
300718.XSHE,4260000000.0,4388000000.0,4200000000.0,4270000000.0,4247000000.0,4342000000.0,4170000000.0,4242000000.0,4102000000.0,4102000000.0,4070000000.0,3982000000.0,3746000000.0,4162000000.0,4051000000.0,4210000000.0,4093000000.0,4048000000.0,4012000000.0,4205000000.0
002183.XSHE,14752749842.0,15071154515.0,15134835449.0,14965019624.0,15368332210.0,15389559188.0,15729190839.0,15623055948.0,15368332210.0,15113608471.0,14837657755.0,14349437256.0,13861216758.0,15198516384.0,15071154515.0,15283424297.0,15347105231.0,15113608471.0,15177289406.0,15453240122.0
300437.XSHE,4069521428.0,4148117335.0,4034589913.0,4025857035.0,3659076133.0,3528082954.0,3525899735.0,3401456215.0,3202783227.0,3185317469.0,3117637660.0,3034675314.0,3036858533.0,3248630839.0,3314127429.0,3366524700.0,3357791822.0,3325043527.0,3322860307.0,3373074359.0
000046.XSHE,41153909196.0,41153909196.0,41153909196.0,41153909196.0,41153909196.0,41153909196.0,41153909196.0,41153909196.0,41153909196.0,41153909196.0,41153909196.0,41153909196.0,41153909196.0,41153909196.0,41153909196.0,41153909196.0,41153909196.0,41153909196.0,41153909196.0,41153909196.0
002785.XSHE,2622000000.0,2480000000.0,2254000000.0,2230000000.0,2254000000.0,2280000000.0,2328000000.0,2304000000.0,2278000000.0,2192000000.0,2176000000.0,2126000000.0,2160000000.0,2400000000.0,2320000000.0,2334000000.0,2328000000.0,2314000000.0,2312000000.0,2364000000.0
300403.XSHE,4207600000.0,4261200000.0,4217650000.0,4130550000.0,4224350000.0,4428700000.0,4478950000.0,4569400000.0,4154000000.0,4080300000.0,4137250000.0,4006600000.0,3976450000.0,4304750000.0,4314800000.0,4415300000.0,4381800000.0,4277950000.0,4264550000.0,4308100000.0
601007.XSHG,3129000000.0,3138000000.0,3156000000.0,3105000000.0,3111000000.0,3147000000.0,3168000000.0,3162000000.0,3114000000.0,3084000000.0,3069000000.0,3036000000.0,3000000000.0,3138000000.0,3174000000.0,3162000000.0,3147000000.0,3144000000.0,3108000000.0,3135000000.0
600331.XSHG,8290560000.0,8392160000.0,8351520000.0,8270240000.0,8310880000.0,8371840000.0,8615680000.0,8575040000.0,8575040000.0,8493760000.0,8636000000.0,8473440000.0,8473440000.0,9083040000.0,9103360000.0,9083040000.0,9144000000.0,9245600000.0,9347200000.0,9530080000.0
600269.XSHG,11069829246.0,11139891457.0,11139891457.0,11023121106.0,11023121106.0,11069829246.0,11186599597.0,11233307737.0,11280015878.0,11256661807.0,11420140298.0,11420140298.0,11303369948.0,11770451351.0,11747097280.0,11630326930.0,11606972860.0,11630326930.0,11653681000.0,11653681000.0
601579.XSHG,5411276800.0,5431171200.0,5406303200.0,5321752000.0,5316778400.0,5331699200.0,5376461600.0,5386408800.0,5326725600.0,5267042400.0,5331699200.0,5212332800.0,5202385600.0,5480907200.0,5520696000.0,5535616800.0,5565458400.0,5550537600.0,5530643200.0,5645036000.0
002300.XSHE,4254768000.0,4336173000.0,4243914000.0,4238487000.0,4287330000.0,4292757000.0,4379589000.0,4450140000.0,4390443000.0,4238487000.0,4336173000.0,4119093000.0,4178790000.0,4488129000.0,4276476000.0,4189644000.0,4184217000.0,4222206000.0,4292757000.0,4216779000.0
603970.XSHG,3712001856.0,3888001944.0,3821335244.0,4017335342.0,4089335378.0,3913335290.0,3986668660.0,3713335190.0,3722668528.0,3834668584.0,4260002130.0,4164002082.0,3840001920.0,3490668412.0,3173334920.0,3189334928.0,3180001590.0,3129334898.0,3101334884.0,3298668316.0
002560.XSHE,3016863698.0,3003989457.0,2978240976.0,2973949562.0,2978240976.0,2969658149.0,2956783908.0,3021155111.0,2965366735.0,2965366735.0,2965366735.0,2965366735.0,2965366735.0,2965366735.0,2965366735.0,2965366735.0,2965366735.0,2965366735.0,2965366735.0,2999698043.0
002861.XSHE,3214698080.0,3321445688.0,3231875856.0,3318991720.0,3407334568.0,3269912360.0,3334942512.0,3307948864.0,3303040928.0,3337396480.0,3398745680.0,3306721880.0,3310402832.0,3678498032.0,3706718664.0,3587701216.0,3688313904.0,3742301200.0,3521444080.0,3638007560.0
600599.XSHG,3271860000.0,3024520000.0,2994640000.0,2989660000.0,3019540000.0,3034480000.0,3074320000.0,3090920000.0,3072660000.0,3075980000.0,3079300000.0,3037800000.0,3011240000.0,3075980000.0,3085940000.0,3094240000.0,3165620000.0,3200480000.0,3193840000.0,3273520000.0
300657.XSHE,4044560000.0,4047680000.0,4226560000.0,4696640000.0,4557280000.0,4443920000.0,4587440000.0,4624880000.0,4565600000.0,4451200000.0,4741360000.0,4830800000.0,4513600000.0,4276480000.0,3887520000.0,4022720000.0,3879200000.0,3804320000.0,3816800000.0,4037280000.0
002035.XSHE,15538865237.0,15800658174.0,15829746278.0,15911192970.0,16172985907.0,15410877579.0,15277072300.0,15218896091.0,15399242337.0,15125814158.0,15742481966.0,15951916316.0,15707576241.0,16033363007.0,16202074012.0,16143897803.0,16318426428.0,16097356837.0,16551131261.0,16586036986.0
002852.XSHE,5064300000.0,5142500000.0,5117000000.0,5317600000.0,5373700000.0,5200300000.0,5332900000.0,5217300000.0,5176500000.0,5202000000.0,5455300000.0,5280200000.0,5066000000.0,4836500000.0,4821200000.0,4709000000.0,4743000000.0,4709000000.0,4678400000.0,4829700000.0
603010.XSHG,6428485385.0,6428485385.0,6525154338.0,6606559773.0,6850776075.0,6743931443.0,6565857055.0,6433573225.0,5884086544.0,6077424450.0,6169005564.0,5756890553.0,5530481689.0,6090144049.0,6125758927.0,6169005564.0,6141022445.0,6143566365.0,6199532601.0,6141022445.0
600299.XSHG,35186544702.0,35159725689.0,34918354574.0,35186544702.0,34945173587.0,34703802473.0,35910658045.0,36098391135.0,35991115084.0,36071572122.0,37278427695.0,37546617822.0,34596526422.0,36742047440.0,36473857313.0,37466160784.0,37546617822.0,35883839033.0,35722924956.0,35830201007.0
000681.XSHE,18761463736.0,19328931459.0,18971636967.0,18467221213.0,18831521480.0,19735266372.0,19469046946.0,19335937234.0,18095915172.0,18775475285.0,18824515705.0,17647545613.0,17080077890.0,18978642741.0,19181810198.0,19665208629.0,19244862167.0,17997834331.0,18362134598.0,17857718844.0
603323.XSHG,11280576900.0,11396423646.0,11396423646.0,11164730153.0,11077845094.0,11019921721.0,11222653527.0,11396423646.0,11468827862.0,11352981116.0,11164730153.0,11048883407.0,10889594132.0,11845329787.0,11975657376.0,11975657376.0,11961176533.0,11946695690.0,11961176533.0,12236312555.0
603536.XSHG,2368800000.0,2347200000.0,2299200000.0,2316000000.0,2316000000.0,2271600000.0,2240400000.0,2265600000.0,2246400000.0,2164800000.0,2148000000.0,2095200000.0,2064000000.0,2266800000.0,2248800000.0,2258400000.0,2268000000.0,2247600000.0,2232000000.0,2319600000.0
002393.XSHE,5278422919.0,5309440267.0,5280247468.0,5289370218.0,5351404915.0,5278422919.0,5300317518.0,5274773819.0,5210914572.0,5158002624.0,5130634375.0,5070424228.0,4926284784.0,5254703770.0,5510140758.0,5683473001.0,5510140758.0,5504667109.0,5324036667.0,5411615063.0
002578.XSHE,4910823681.0,4910823681.0,4910823681.0,4910823681.0,4910823681.0,4910823681.0,4910823681.0,4910823681.0,4910823681.0,4910823681.0,4910823681.0,4910823681.0,4910823681.0,4910823681.0,4910823681.0,4910823681.0,4910823681.0,4910823681.0,4910823681.0,4644038491.0
002160.XSHE,4570143328.0,4852608605.0,4758453512.0,4323891548.0,4236979155.0,4200765658.0,4273192652.0,4280435351.0,4273192652.0,4171794860.0,4244221854.0,4157309461.0,4208008357.0,4671541119.0,4678783819.0,4700511917.0,4765696212.0,4772938911.0,4830880506.0,4961249096.0
300664.XSHE,10224000000.0,10646400000.0,10824000000.0,10252800000.0,10305600000.0,10449600000.0,10147200000.0,10233600000.0,10171200000.0,10228800000.0,9297600000.0,8985600000.0,8918400000.0,9902400000.0,9628800000.0,9744000000.0,9715200000.0,8832000000.0,8928000000.0,9652800000.0
300154.XSHE,2817935600.0,2854354800.0,2858907200.0,2922640800.0,2908983600.0,2854354800.0,2881669200.0,2863459600.0,2776964000.0,2735992400.0,2731440000.0,2654049200.0,2603972800.0,2799726000.0,2808830800.0,2854354800.0,2849802400.0,2827040400.0,2804278400.0,2849802400.0
000039.XSHE,48710249100.0,49486270225.0,49575811124.0,48590861234.0,48173003705.0,48769943032.0,49128106629.0,49933974720.0,50142903485.0,49157953595.0,49784739888.0,48053615840.0,47784993142.0,52978365289.0,53963315179.0,53008212255.0,54231937876.0,54440866641.0,54052856078.0,55216887766.0
002010.XSHE,57467850920.0,55154802499.0,54177458095.0,53102379251.0,54307770682.0,55057068058.0,55545740260.0,54991911765.0,55024489911.0,54600974003.0,56034412462.0,54698708444.0,54796442884.0,55448005820.0,54894177324.0,54796442884.0,53753942187.0,53428160719.0,52255347435.0,51734097087.0
000088.XSHE,14683032000.0,14993784000.0,14935518000.0,15343380000.0,14585922000.0,14197482000.0,14042106000.0,14178060000.0,14100372000.0,13906152000.0,14042106000.0,13711932000.0,13401180000.0,14372280000.0,14760720000.0,14838408000.0,14974362000.0,15052050000.0,15013206000.0,15149160000.0
000976.XSHE,13387745098.0,13419658674.0,13387745098.0,13292004371.0,13260090795.0,13244134007.0,13212220431.0,13276047583.0,13212220431.0,13164350067.0,13323917947.0,13339874735.0,13339874735.0,13307961159.0,13339874735.0,13515399402.0,13531356190.0,13483485826.0,13483485826.0,13547312978.0
000709.XSHE,35784708461.0,36209452775.0,36315638854.0,35466150226.0,35678522383.0,36315638854.0,36846569246.0,37271313561.0,37271313561.0,36634197089.0,37058941403.0,37058941403.0,37271313561.0,39288849052.0,39607407288.0,39819779445.0,39713593366.0,40138337681.0,40563081995.0,40881640230.0
600725.XSHG,3660435900.0,3685085300.0,3660435900.0,3672760600.0,3672760600.0,3574163000.0,3487890100.0,3463240700.0,3438591300.0,3512539500.0,3574163000.0,3487890100.0,3586487700.0,3771358200.0,3759033500.0,3722059400.0,3759033500.0,3734384100.0,3746708800.0,3685085300.0
002859.XSHE,9051780000.0,8824207000.0,8737269000.0,9166845000.0,8366504000.0,8693800000.0,8535266000.0,8473898000.0,8207970000.0,8128703000.0,8067335000.0,7775837000.0,7673557000.0,8246325000.0,8310250000.0,8323035000.0,8453442000.0,8266781000.0,8369061000.0,8253996000.0
000813.XSHE,21182003010.0,21182003010.0,20845780740.0,20733706650.0,20935440012.0,19030180482.0,19030180482.0,19052595300.0,18469810032.0,18693958212.0,18671543394.0,18402565578.0,18380150760.0,18559469304.0,18873276756.0,18962936028.0,18380150760.0,18514639668.0,19209499026.0,19725039840.0
002860.XSHE,3052063576.0,3016353596.0,2911503018.0,3031549332.0,3039147200.0,3075616966.0,3093092063.0,3168310956.0,3269362600.0,3632540691.0,3533008620.0,3393207849.0,3248088570.0,3425118894.0,3327866184.0,3234412408.0,3259485372.0,3194143707.0,2952531505.0,3099930144.0
600183.XSHG,23922385752.0,23980768634.0,24243491601.0,23936981472.0,24301874483.0,25017064783.0,25921999448.0,25892808007.0,24996120541.0,24515145627.0,24281945668.0,23596920791.0,22868170921.0,24296520666.0,24456845637.0,24398545648.0,24602595611.0,24631745606.0,25637420427.0,25462520458.0
601008.XSHG,4355272783.0,4416185689.0,4406033538.0,4436489991.0,4284207726.0,4253751273.0,4284207726.0,4324816330.0,4304512028.0,4253751273.0,4314664179.0,4202990518.0,4192838367.0,4507555048.0,4527859350.0,4517707199.0,4538011501.0,4558315803.0,4629380861.0,4548163652.0
300591.XSHE,2577120000.0,2589600000.0,2533440000.0,2492880000.0,2545920000.0,2592720000.0,2561520000.0,2480400000.0,2427360000.0,2346240000.0,2349360000.0,2277600000.0,2280720000.0,2533440000.0,2520960000.0,2614560000.0,2564640000.0,2545920000.0,2580240000.0,2598960000.0
600795.XSHG,57772169664.0,57772169664.0,57379161707.0,56789649772.0,57182657729.0,57575665686.0,57968673643.0,58361681600.0,58558185578.0,58165177621.0,58754689557.0,58361681600.0,58361681600.0,59737209449.0,60130217406.0,60523225363.0,60326721384.0,60523225363.0,61112737298.0,61309241276.0
002148.XSHE,4379950700.0,4419665279.0,4385624212.0,4431012302.0,4453706347.0,4595544129.0,4771422978.0,4879219692.0,4731708399.0,4680646798.0,4652279241.0,4476400392.0,4396971234.0,4833831602.0,4595544129.0,4703340843.0,4754402444.0,4663626264.0,4686320309.0,4754402444.0
000050.XSHE,32421787897.0,33138630965.0,32339862975.0,31848313443.0,32237456823.0,32237456823.0,33015743582.0,33097668504.0,31950719596.0,31479651294.0,32196494362.0,31438688833.0,30721845765.0,33138630965.0,33445849423.0,33814511572.0,34510873409.0,34920498020.0,35104829094.0,35063866633.0
002553.XSHE,2846640000.0,2839680000.0,2777040000.0,2745720000.0,2728320000.0,2714400000.0,2759640000.0,2780520000.0,2735280000.0,2690040000.0,2697000000.0,2620440000.0,2613480000.0,2884920000.0,2919720000.0,2871000000.0,2864040000.0,2947560000.0,3013680000.0,2766600000.0
600963.XSHG,8959469479.0,9043333468.0,8637990855.0,8372421557.0,8372421557.0,8358444225.0,8372421557.0,8386398888.0,8358444225.0,8274580236.0,8302534899.0,8190716247.0,7981056275.0,8624013523.0,8665945518.0,8721854844.0,8721854844.0,8526172203.0,8568104197.0,8554126866.0
600252.XSHG,13691922159.0,13622420016.0,13657171088.0,13587668945.0,13657171088.0,13657171088.0,13900428588.0,13969930731.0,13935179659.0,13830926445.0,13935179659.0,13622420016.0,13518166802.0,13865677517.0,14074183945.0,14282690374.0,13830926445.0,13691922159.0,13657171088.0,13761424302.0
601390.XSHG,171103818557.0,171332261573.0,172246033634.0,169276274434.0,168362502372.0,168819388403.0,169276274434.0,168362502372.0,168590945387.0,167905616341.0,168819388403.0,168134059356.0,170418489511.0,170646932526.0,171103818557.0,171103818557.0,170875375542.0,170875375542.0,171789147603.0,171560704588.0
300307.XSHE,5918760000.0,5902720000.0,5862620000.0,5934800000.0,5838560000.0,5974900000.0,6103220000.0,6063120000.0,5870640000.0,5734300000.0,5798460000.0,5662120000.0,5573900000.0,6063120000.0,6135300000.0,6263620000.0,6231540000.0,6175400000.0,6271640000.0,6159360000.0
000608.XSHE,4934429573.0,5024419170.0,4971925239.0,4904433041.0,4896933908.0,4934429573.0,5009420904.0,5001921771.0,5121907900.0,4941928706.0,4956926972.0,4859438242.0,4836940843.0,5084412235.0,5001921771.0,4956926972.0,5076913102.0,5309386228.0,5331883627.0,5339382760.0
000967.XSHE,9277561373.0,9195872154.0,9149192600.0,9137522711.0,9137522711.0,9137522711.0,9277561373.0,9219211931.0,8939134606.0,8845775498.0,8904124941.0,8729076613.0,8694066947.0,8985814160.0,8985814160.0,9102513046.0,9324240927.0,9417600036.0,9394260259.0,9452609701.0
600036.XSHG,754829978838.0,768953092374.0,763909123254.0,727340347133.0,725322759485.0,726583751765.0,731627720885.0,733645308533.0,739193674565.0,723809568749.0,724313965661.0,734149705445.0,764413520166.0,787615778119.0,788372373487.0,781563015175.0,774501458407.0,759873947958.0,769709687743.0,766431107814.0
300482.XSHE,12281992470.0,12579338475.0,12463605000.0,12349652040.0,12408409035.0,12079013760.0,11190536775.0,11190536775.0,11190536775.0,11190536775.0,11190536775.0,11190536775.0,10706236695.0,11388173940.0,11356124670.0,11662373250.0,11413101150.0,11356124670.0,11466516600.0,11341880550.0
603505.XSHG,5172000000.0,5325600000.0,5359200000.0,5164800000.0,5049600000.0,4996800000.0,5157600000.0,5104800000.0,5078400000.0,4982400000.0,5167200000.0,5018400000.0,4987200000.0,5541600000.0,5666400000.0,5455200000.0,5544000000.0,5493600000.0,5563200000.0,5688000000.0
600736.XSHG,8145077796.0,8168963655.0,8228678301.0,8073420220.0,8133134867.0,8240621231.0,8240621231.0,7965933856.0,7930105068.0,7894276281.0,7906219210.0,7810675775.0,7643474765.0,7965933856.0,7894276281.0,7607645977.0,7762904058.0,7715132341.0,7440444966.0,7476273754.0
600456.XSHG,8510655546.0,8764512309.0,8631129942.0,8781722937.0,8377273179.0,8519260860.0,8562287430.0,8631129942.0,8674156512.0,8149232358.0,8222377527.0,7473715209.0,7327424871.0,7873862310.0,8084692503.0,7925494194.0,8063179218.0,8101903131.0,8011547334.0,8170745643.0
601969.XSHG,15461837684.0,15266365652.0,15461837684.0,16243725809.0,14758138371.0,14992704808.0,14328099902.0,14464930324.0,14289005495.0,14034891855.0,13819872620.0,13624400589.0,13272550932.0,14328099902.0,14367194308.0,14289005495.0,14425835917.0,14660402355.0,14679949558.0,15070893621.0
002923.XSHE,4482000000.0,4721000000.0,4904000000.0,4706000000.0,4278000000.0,4420000000.0,4209000000.0,4170000000.0,4126000000.0,4155000000.0,4005000000.0,3893000000.0,3724000000.0,4138000000.0,4260000000.0,4360000000.0,4250000000.0,4050000000.0,3682000000.0,3875000000.0
600892.XSHG,5286936577.0,5258963367.0,5292531218.0,5264558009.0,5337288354.0,5264558009.0,5275747293.0,5365261563.0,5387640130.0,5393234772.0,5465965117.0,5281341935.0,5303720502.0,5493938326.0,5477154401.0,5505127610.0,5493938326.0,5488343684.0,5566668671.0,5684156150.0
300120.XSHE,3175052642.0,3225123046.0,3186833914.0,3254576224.0,3257521542.0,3201560503.0,3248685589.0,3166216689.0,3139708828.0,3051349293.0,3089638425.0,3018950796.0,3018950796.0,3345881078.0,3342935760.0,3416568706.0,3469584427.0,3443076567.0,3504928242.0,3543217374.0
600801.XSHG,22358739882.0,22837962706.0,22942792699.0,22493521302.0,22238934176.0,22867914133.0,22808011280.0,22313812743.0,22208982750.0,21115755683.0,21385318521.0,20921071410.0,21025901403.0,22658254147.0,22583375581.0,22268885603.0,22164055610.0,22628302721.0,22538448441.0,22837962706.0
300276.XSHE,6562811938.0,6720204957.0,6825133636.0,6610506792.0,6591428850.0,6591428850.0,6782208267.0,6481730686.0,6233717444.0,6190792075.0,6166944648.0,5938009348.0,5818772212.0,6462652744.0,6462652744.0,6705896501.0,6581889880.0,6491269657.0,6677279588.0,6658201646.0
000595.XSHE,3622683645.0,3691468778.0,3706754363.0,3576826890.0,3469827795.0,3469827795.0,3439256625.0,3454542210.0,3362828700.0,3309329153.0,3332257530.0,3248186813.0,3225258435.0,3385757078.0,3355185908.0,3370471493.0,3339900323.0,3423971040.0,3362828700.0,3431613833.0
