order_book_id,abbrev_symbol,board_type,de_listed_date,exchange,industry_code,industry_name,listed_date,round_lot,sector_code,sector_code_name,special_type,status,symbol,type
000702.XSHE,ZHKJ,MainBoard,0000-00-00,XSHE,C13,农副食品加工业,1997-03-18,100.0,ConsumerStaples,必需消费品,Normal,Active,正虹科技,CS
000703.XSHE,HYSH,MainBoard,0000-00-00,XSHE,C28,化学纤维制造业,1997-03-28,100.0,Materials,原材料,Normal,Active,恒逸石化,CS
000705.XSHE,ZJZY,MainBoard,0000-00-00,XSHE,F51,批发业,1997-04-10,100.0,ConsumerStaples,必需消费品,Normal,Active,浙江震元,CS
000707.XSHE,SHKJ,MainBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,1997-04-15,100.0,Materials,原材料,Normal,Active,双环科技,CS
000708.XSHE,DYTG,MainBoard,0000-00-00,XSHE,C31,黑色金属冶炼及压延加工业,1997-03-26,100.0,Materials,原材料,Normal,Active,大冶特钢,CS
000709.XSHE,HGGF,MainBoard,0000-00-00,XSHE,C31,黑色金属冶炼及压延加工业,1997-04-16,100.0,Materials,原材料,Normal,Active,河钢股份,CS
000710.XSHE,BRJY,MainBoard,0000-00-00,XSHE,M74,专业技术服务业,1997-04-22,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,贝瑞基因,CS
000711.XSHE,JLKJ,MainBoard,0000-00-00,XSHE,E48,土木工程建筑业,1997-04-11,100.0,Industrials,工业,Normal,Active,京蓝科技,CS
000712.XSHE,JLGF,MainBoard,0000-00-00,XSHE,J67,资本市场服务,1997-04-15,100.0,Financials,金融,Normal,Active,锦龙股份,CS
000713.XSHE,FLZY,MainBoard,0000-00-00,XSHE,A05,农、林、牧、渔服务业,1997-04-22,100.0,ConsumerStaples,必需消费品,Normal,Active,丰乐种业,CS
000715.XSHE,ZXSY,MainBoard,0000-00-00,XSHE,F52,零售业,1997-05-08,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,中兴商业,CS
000716.XSHE,HZM,MainBoard,0000-00-00,XSHE,C14,食品制造业,1997-04-18,100.0,ConsumerStaples,必需消费品,Normal,Active,黑芝麻,CS
000717.XSHE,SGSS,MainBoard,0000-00-00,XSHE,C31,黑色金属冶炼及压延加工业,1997-05-08,100.0,Materials,原材料,Normal,Active,韶钢松山,CS
000718.XSHE,SNHQ,MainBoard,0000-00-00,XSHE,K70,房地产业,1997-04-08,100.0,Financials,金融,Normal,Active,苏宁环球,CS
000719.XSHE,ZYCM,MainBoard,0000-00-00,XSHE,R85,新闻和出版业,1997-03-31,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,中原传媒,CS
000720.XSHE,XNTS,MainBoard,0000-00-00,XSHE,D44,电力、热力生产和供应业,1997-05-09,100.0,Utilities,公用事业,Normal,Active,新能泰山,CS
000721.XSHE,XAYS,MainBoard,0000-00-00,XSHE,H62,餐饮业,1997-04-30,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,西安饮食,CS
000722.XSHE,HNFZ,MainBoard,0000-00-00,XSHE,D44,电力、热力生产和供应业,1997-05-22,100.0,Utilities,公用事业,Normal,Active,湖南发展,CS
000723.XSHE,MJNY,MainBoard,0000-00-00,XSHE,C25,石油加工、炼焦及核燃料加工业,1997-05-15,100.0,Energy,能源,Normal,Active,美锦能源,CS
000725.XSHE,JDFA,MainBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2001-01-12,100.0,InformationTechnology,信息技术,Normal,Active,京东方A,CS
000726.XSHE,LTA,MainBoard,0000-00-00,XSHE,C17,纺织业,2000-12-25,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,鲁泰A,CS
000727.XSHE,HDKJ,MainBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,1997-05-20,100.0,InformationTechnology,信息技术,Normal,Active,华东科技,CS
000728.XSHE,GYZQ,MainBoard,0000-00-00,XSHE,J67,资本市场服务,1997-06-16,100.0,Financials,金融,Normal,Active,国元证券,CS
000729.XSHE,YJPJ,MainBoard,0000-00-00,XSHE,C15,酒、饮料和精制茶制造业,1997-07-16,100.0,ConsumerStaples,必需消费品,Normal,Active,燕京啤酒,CS
000731.XSHE,SCMF,MainBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,1997-06-17,100.0,Materials,原材料,Normal,Active,四川美丰,CS
000732.XSHE,THJT,MainBoard,0000-00-00,XSHE,K70,房地产业,1997-07-04,100.0,Financials,金融,Normal,Active,泰禾集团,CS
000733.XSHE,ZHKJ,MainBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,1997-07-03,100.0,InformationTechnology,信息技术,Normal,Active,振华科技,CS
000735.XSHE,LNS,MainBoard,0000-00-00,XSHE,A03,畜牧业,1997-06-11,100.0,ConsumerStaples,必需消费品,Normal,Active,罗牛山,CS
000736.XSHE,ZJDC,MainBoard,0000-00-00,XSHE,K70,房地产业,1997-04-25,100.0,Financials,金融,Normal,Active,中交地产,CS
000737.XSHE,STNF,MainBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,1997-04-28,100.0,ConsumerStaples,必需消费品,StarST,Active,*ST南风,CS
000738.XSHE,HFKZ,MainBoard,0000-00-00,XSHE,C37,铁路、船舶、航空航天和其他运输设备制造业,1997-06-26,100.0,Industrials,工业,Normal,Active,航发控制,CS
000739.XSHE,PLYY,MainBoard,0000-00-00,XSHE,C27,医药制造业,1997-05-09,100.0,HealthCare,医疗保健,Normal,Active,普洛药业,CS
000750.XSHE,GHZQ,MainBoard,0000-00-00,XSHE,J67,资本市场服务,1997-07-09,100.0,Financials,金融,Normal,Active,国海证券,CS
000751.XSHE,XYGF,MainBoard,0000-00-00,XSHE,C32,有色金属冶炼和压延加工业,1997-06-26,100.0,Materials,原材料,Normal,Active,锌业股份,CS
000752.XSHE,XZFZ,MainBoard,0000-00-00,XSHE,C15,酒、饮料和精制茶制造业,1997-06-25,100.0,ConsumerStaples,必需消费品,Normal,Active,西藏发展,CS
000753.XSHE,ZZFZ,MainBoard,0000-00-00,XSHE,F52,零售业,1997-06-26,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,漳州发展,CS
000755.XSHE,STSW,MainBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,1997-06-27,100.0,Materials,原材料,StarST,Active,*ST三维,CS
000756.XSHE,XHZY,MainBoard,0000-00-00,XSHE,C27,医药制造业,1997-08-06,100.0,HealthCare,医疗保健,Normal,Active,新华制药,CS
000757.XSHE,HWGF,MainBoard,0000-00-00,XSHE,C34,通用设备制造业,1997-06-27,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,浩物股份,CS
000758.XSHE,ZSGF,MainBoard,0000-00-00,XSHE,B09,有色金属矿采选业,1997-04-16,100.0,Materials,原材料,Normal,Active,中色股份,CS
000759.XSHE,ZBJT,MainBoard,0000-00-00,XSHE,F52,零售业,1997-05-19,100.0,ConsumerStaples,必需消费品,Normal,Active,中百集团,CS
000760.XSHE,STE,MainBoard,0000-00-00,XSHE,C36,汽车制造业,1997-06-27,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,斯太尔,CS
000761.XSHE,BGBC,MainBoard,0000-00-00,XSHE,C31,黑色金属冶炼及压延加工业,1998-01-15,100.0,Materials,原材料,Normal,Active,本钢板材,CS
000762.XSHE,XZKY,MainBoard,0000-00-00,XSHE,B08,黑色金属矿采选业,1997-07-08,100.0,Materials,原材料,Normal,Active,西藏矿业,CS
000766.XSHE,THJM,MainBoard,0000-00-00,XSHE,C27,医药制造业,1997-04-30,100.0,HealthCare,医疗保健,Normal,Active,通化金马,CS
000767.XSHE,ZZDL,MainBoard,0000-00-00,XSHE,D44,电力、热力生产和供应业,1997-06-09,100.0,Utilities,公用事业,Normal,Active,漳泽电力,CS
000768.XSHE,ZHFJ,MainBoard,0000-00-00,XSHE,C37,铁路、船舶、航空航天和其他运输设备制造业,1997-06-26,100.0,Industrials,工业,Normal,Active,中航飞机,CS
000776.XSHE,GFZQ,MainBoard,0000-00-00,XSHE,J67,资本市场服务,1997-06-11,100.0,Financials,金融,Normal,Active,广发证券,CS
000777.XSHE,ZHKJ,MainBoard,0000-00-00,XSHE,C34,通用设备制造业,1997-07-10,100.0,Industrials,工业,Normal,Active,中核科技,CS
000778.XSHE,XXZG,MainBoard,0000-00-00,XSHE,C33,金属制品业,1997-06-06,100.0,Materials,原材料,Normal,Active,新兴铸管,CS
000779.XSHE,SMPS,MainBoard,0000-00-00,XSHE,C17,纺织业,1997-05-28,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,三毛派神,CS
000780.XSHE,STPN,MainBoard,0000-00-00,XSHE,B06,煤炭开采和洗选业,1997-06-06,100.0,Energy,能源,StarST,Active,*ST平能,CS
000782.XSHE,MDGF,MainBoard,0000-00-00,XSHE,C28,化学纤维制造业,1997-06-19,100.0,Materials,原材料,Normal,Active,美达股份,CS
000783.XSHE,CJZQ,MainBoard,0000-00-00,XSHE,J67,资本市场服务,1997-07-31,100.0,Financials,金融,Normal,Active,长江证券,CS
000785.XSHE,WHZS,MainBoard,0000-00-00,XSHE,F52,零售业,1997-07-11,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,武汉中商,CS
000786.XSHE,BXJC,MainBoard,0000-00-00,XSHE,C30,非金属矿物制品业,1997-06-06,100.0,Materials,原材料,Normal,Active,北新建材,CS
000788.XSHE,BDYY,MainBoard,0000-00-00,XSHE,C27,医药制造业,1997-06-16,100.0,HealthCare,医疗保健,Normal,Active,北大医药,CS
000789.XSHE,WNQ,MainBoard,0000-00-00,XSHE,C30,非金属矿物制品业,1997-09-23,100.0,Materials,原材料,Normal,Active,万年青,CS
000790.XSHE,THJK,MainBoard,0000-00-00,XSHE,C27,医药制造业,1998-03-27,100.0,HealthCare,医疗保健,Normal,Active,泰合健康,CS
000791.XSHE,GSDT,MainBoard,0000-00-00,XSHE,D44,电力、热力生产和供应业,1997-10-14,100.0,Utilities,公用事业,Normal,Active,甘肃电投,CS
000792.XSHE,YHGF,MainBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,1997-09-04,100.0,Materials,原材料,Normal,Active,盐湖股份,CS
000793.XSHE,HWCM,MainBoard,0000-00-00,XSHE,R85,新闻和出版业,1997-07-29,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,华闻传媒,CS
000795.XSHE,YLH,MainBoard,0000-00-00,XSHE,C30,非金属矿物制品业,1997-08-08,100.0,Materials,原材料,Normal,Active,英洛华,CS
000796.XSHE,KSLY,MainBoard,0000-00-00,XSHE,L72,商务服务业,1997-07-03,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,凯撒旅游,CS
